amount,lat_x,long_x,name_x,country_code_x
12,46.17323,8.80219,Muralto,CH
12,49.37885,10.18711,Rothenburg upon Tauber,DE
12,53.31625,13.86261,Prenzlau,DE
12,48.21026,12.06017,Kloster Sankt Zeno,DE
12,48.85339,2.34864,Paris,FR
12,47.89426,10.6319,Kaufbeuren,DE
12,47.54612,9.68431,Lindau,DE
12,49.4573,10.85329,Cadolzburg,DE
11,47.57143,10.70171,Füssen,DE
11,47.29891,9.57862,Meiningen,AT
11,40.6501,-73.94958,Brooklyn,US
11,51.51826,13.39459,Bad Liebenwerda,DE
11,51.14406,9.46432,Karthause,DE
11,54.78431,9.43961,Flensburg,DE
11,43.83665,4.35788,Nîmes,FR
11,46.89868,7.5446,Rubigen,CH
11,47.08333,2.4,Bourges,FR
11,50.052,12.1801,Arzberg,DE
11,51.6669,6.62037,Wesel,DE
11,47.3765,15.09144,Leoben,AT
11,46.54245,24.55747,Târgu Mureş,RO
11,52.18604,9.07917,Rinteln,DE
11,51.38333,8.08333,Arnsberg,DE
11,51.02574,4.47762,Mechelen,BE
11,52.17848,8.65597,Oberbehme,DE
11,43.09606,-1.42588,Aldudes,FR
11,52.42377,9.43585,Wunstorf,DE
11,43.71084,10.4137,Pisa,IT
11,52.92815,12.80311,Neuruppin,DE
11,51.77837,11.57724,Warmsdorf,DE
11,48.58153,10.49527,Dillingen an der Donau,DE
11,45.53558,10.21472,Brescia,IT
11,44.3496,9.22796,Rapallo,IT
11,47.39254,8.04422,Aarau,CH
11,51.48755,-0.16936,Chelsea,GB
11,52.38084,4.63683,Haarlem,NL
11,48.1866,2.49702,Bromeilles,FR
11,48.92783,10.9662,Pappenheim,DE
11,-20.88231,55.4504,Saint-Denis,RE
11,49.7361,10.15984,Kitzingen,DE
11,46.92827,7.11715,Murten/Morat,CH
11,51.15743,12.9279,Leisnig,DE
11,49.44313,1.09932,Rouen,FR
11,51.09307,16.31367,Mierczyce,PL
11,51.15949,13.88094,Seifersdorf,DE
11,48.88436,8.69892,Pforzheim,DE
11,47.63236,13.00187,Berchtesgaden,DE
10,53.46919,7.48232,Aurich,DE
10,43.50891,16.43915,Split,HR
10,46.83649,13.52346,Seeboden,AT
10,45.8896,11.03868,Rovereto,IT
10,53.3613,13.07292,Neustrelitz,DE
10,51.14027,10.63656,Thamsbrück,DE
10,52.56926,13.40186,Pankow,DE
10,43.37135,-8.396,A Coruña,ES
10,46.05108,14.50513,Ljubljana,SI
10,49.9,2.3,Amiens,FR
10,51.9092,9.85498,Ammensen,DE
10,52.09907,9.46369,Diedersen,DE
10,50.45466,30.5238,Kyiv,UA
10,52.05492,15.09882,Krosno Odrzańskie,PL
10,50.21953,11.06838,Ebersdorf b.Coburg,DE
10,51.83652,10.78216,Wernigerode,DE
10,54.21416,21.52282,Srokowo,PL
10,52.01682,11.7307,Schönebeck,DE
10,49.61167,6.13,Luxembourg,LU
10,49.51861,6.10278,Bettembourg,LU
10,50.34891,9.52532,Schlüchtern,DE
10,51.41505,9.65046,Hannoversch Münden,DE
10,49.63781,11.35584,Großengsee,DE
10,55.86515,-4.25763,Glasgow,GB
10,51.21362,11.76804,Freyburg,DE
10,50.09322,8.10312,Schlangenbad,DE
10,47.66033,9.17582,Konstanz,DE
10,50.97991,14.11408,Hohnstein,DE
10,50.14196,8.06964,Bad Schwalbach,DE
10,47.12545,7.24033,Nidau,CH
10,50.22683,8.61816,Bad Homburg,DE
10,52.42452,10.7815,Wolfsburg,DE
10,51.11742,6.64879,Langwaden,DE
10,51.23748,12.6121,Pomssen,DE
10,50.8912,12.24874,Löbichau,DE
10,54.1283,21.58697,Radzieje,PL
10,49.96115,12.72872,Výhledy [Mariánské Lázně-Úšovice],CZ
10,37.49223,15.07041,Catania,IT
10,50.68135,8.30369,Herborn,DE
10,49.3413,10.7966,Heilsbronn,DE
10,51.59174,12.58492,Bad Düben,DE
10,54.05275,13.77201,Wolgast,DE
10,46.80237,7.15128,Fribourg,CH
10,51.71905,8.75439,Paderborn,DE
10,46.51217,9.85794,Celerina,CH
10,48.21667,16.4,Leopoldstadt,AT
9,48.99839,21.23393,Prešov,SK
9,47.44299,8.67362,Lindau,CH
9,51.19954,9.71857,Hessisch Lichtenau,DE
9,47.46667,10.71667,Ehrenberger Klause,AT
9,48.73218,11.18709,Neuburg an der Donau,DE
9,49.14872,17.09774,Nové Zámky,CZ
9,49.29175,21.27271,Bardejov,SK
9,51.28951,13.5335,Großenhain,DE
9,54.03591,19.0266,Malbork,PL
9,47.38946,8.48533,Zürich (Kreis 9) / Altstetten,CH
9,45.03333,6.83333,Abbazia,IT
9,51.13029,9.55236,Melsungen,DE
9,49.81214,9.86962,Zell am Main,DE
9,51.36739,16.46001,Dziewin,PL
9,54.36013,21.30597,Zheleznodorozhnyy,RU
9,47.91839,13.79933,Gmunden,AT
9,49.35994,6.16044,Thionville,FR
9,42.69764,2.89541,Perpignan,FR
9,52.40692,16.92993,Poznan,PL
9,50.9437,14.23894,Lichtenhain,DE
9,48.71419,8.74031,Calw,DE
9,49.82264,13.05853,Trpísty,CZ
9,51.75769,14.32888,Cottbus,DE
9,43.94834,4.80892,Avignon,FR
9,47.61667,13.78333,Obertressen,AT
9,50.71341,9.2201,Romrod,DE
9,50.16214,11.84349,Sparneck,DE
9,54.9079,8.30326,Westerland,DE
9,50.87481,8.02431,Siegen,DE
9,49.26526,4.02853,Reims,FR
9,51.05528,12.69674,Geithain,DE
9,49.39746,12.48916,Auf der Öd,DE
9,47.18333,15.31667,Kleinstübing,AT
9,45.82058,8.82511,Varese,IT
9,47.81073,11.13413,Polling,DE
9,53.91264,21.58387,Ławki,PL
9,-33.45694,-70.64827,Santiago,CL
9,36.73225,3.08746,Algiers,DZ
9,51.78826,6.13865,Kleve,DE
9,46.75774,12.10556,Welsberg-Taisten,IT
9,51.02994,9.40261,Homberg (Efze),DE
9,50.63373,5.56749,Liège,BE
9,51.05,13.75,Dresden,DE
9,47.5,19.08333,Pest,HU
9,53.7972,12.17337,Güstrow,DE
9,51.96711,11.88261,Barby,DE
9,50.89014,15.19036,Lázně Libverda,CZ
9,50.59163,5.44167,Chokier,BE
9,49.96694,9.14778,Kreisfreie Stadt Aschaffenburg,DE
9,63.79332,11.4817,Verdal,NO
9,51.16408,13.84285,Grünberg,DE
9,48.40908,2.70177,Fontainebleau,FR
9,49.44287,11.86267,Amberg,DE
9,51.85837,8.28386,Rheda,DE
8,55.8225,12.57324,Skodsborg,DK
8,49.62472,9.66278,Tauberbischofsheim,DE
8,47.08257,10.22347,St. Anton am Arlberg,AT
8,48.8637,2.2769,Paris 16 Passy,FR
8,50.49431,12.59978,Eibenstock,DE
8,58.1376,7.07002,Lyngdal,NO
8,51.43247,6.76516,Duisburg,DE
8,50.98525,13.58035,Tharandt,DE
8,44.80401,20.46513,Belgrade,RS
8,51.4991,9.76179,Dransfeld,DE
8,47.21725,-1.55336,Nantes,FR
8,46.6992,13.98892,Steindorf am Ossiacher See,AT
8,50.94572,10.70446,Friedenstein Castle,DE
8,48.22999,8.3424,Lauterbach/Schwarzwald,DE
8,49.75565,6.63935,Trier,DE
8,49.35357,9.15106,Mosbach,DE
8,48.54555,13.21835,"Ortenburg, Markt",DE
8,46.54133,11.55868,Siusi,IT
8,50.81569,10.35123,Bad Liebenstein,DE
8,42.64125,18.10909,Dubrovnik,HR
8,47.49193,8.55371,Winkel,CH
8,47.06667,15.43333,Graz Stadt,AT
8,23.13302,-82.38304,Havana,CU
8,44.9994,7.68236,Moncalieri,IT
8,52.42,13.75437,Erkner,DE
8,52.90678,13.53104,Groß Schönebeck,DE
8,50.97443,10.33407,Eisenach,DE
8,45.81444,15.97798,Zagreb,HR
8,50.12542,8.6089,Rödelheim,DE
8,52.14184,12.59272,Bad Belzig,DE
8,49.59552,17.25175,Olomouc,CZ
8,55.94973,-3.19333,Edinburgh,GB
8,51.79464,11.7401,Bernburg,DE
8,48.84893,17.13244,Hodonín,CZ
8,48.15221,11.61585,Bogenhausen,DE
8,51.01912,12.57475,Gnandstein,DE
8,47.6066,15.67226,Mürzzuschlag,AT
8,51.81846,10.33532,Zellerfeld,DE
8,41.8091,12.67942,Frascati,IT
8,53.28898,-3.29868,Whitford,GB
8,52.5511,13.19921,Spandau,DE
8,50.97456,11.02974,Erfurt,DE
8,52.13802,10.96745,Schöningen,DE
8,52.41854,10.71631,Fallersleben,DE
8,51.38124,11.60047,Querfurt,DE
8,43.69039,10.51691,San Casciano,IT
8,51.46788,9.98692,Reinhausen,DE
8,46.49272,11.33358,Bolzano/Bozen,IT
8,50.90265,17.83751,Pokój,PL
8,53.55487,10.05742,Hamm,DE
8,49.89738,8.84613,Dieburg,DE
8,49.65007,22.22302,Końskie,PL
8,47.20791,7.53714,Solothurn,CH
8,50.48375,5.86674,Spa,BE
8,-12.04318,-77.02824,Lima,PE
8,54.18213,7.88458,Heligoland,DE
8,52.57017,9.02423,Steyerberg,DE
8,40.81563,14.33716,Portici,IT
8,49.01701,25.79808,Chortkiv,UA
8,50.81192,13.10197,Augustusburg,DE
8,50.84833,5.68889,Maastricht,NL
8,48.54252,16.76136,Zistersdorf,AT
8,54.63345,21.81557,Chernyakhovsk,RU
8,49.15964,5.3829,Verdun,FR
8,52.24856,11.62945,Wolmirstedt,DE
8,43.60426,1.44367,Toulouse,FR
8,44.49218,11.40295,Croce del Biacco,IT
8,19.07283,72.88261,Mumbai,IN
8,52.7873,14.0304,Bad Freienwalde,DE
8,42.81687,-1.64323,Pamplona,ES
8,52.03243,10.89157,Dedeleben,DE
8,47.64252,13.61609,Bad Goisern am Hallstättersee,AT
7,49.83465,18.28204,Ostrava,CZ
7,48.80537,9.52721,Schorndorf,DE
7,53.22698,8.79528,Osterholz-Scharmbeck,DE
7,53.39693,8.13621,Varel,DE
7,51.44371,12.9701,Sitzenroda,DE
7,48.49107,9.40009,Bad Urach,DE
7,47.32306,5.04194,Dijon,FR
7,47.72458,11.33295,Sindelsdorf,DE
7,49.51313,9.68805,Unterschüpf,DE
7,49.28028,11.46278,Neumarkt in der Oberpfalz,DE
7,53.56414,13.27532,Neubrandenburg,DE
7,48.73946,19.15349,Banská Bystrica,SK
7,56.8519,60.6122,Yekaterinburg,RU
7,41.77583,140.73667,Hakodate,JP
7,48.58383,11.08762,Pöttmes,DE
7,51.57426,10.95582,Stolberg,DE
7,37.85358,15.28851,Taormina,IT
7,51.1907,12.52696,Trages,DE
7,43.06497,0.14876,Bagnères-de-Bigorre,FR
7,47.66186,8.88674,Öhningen,DE
7,49.89611,10.72581,Trabelsdorf,DE
7,50.53791,12.78522,Schwarzenberg,DE
7,52.46877,12.87649,Paretz,DE
7,20.71405,70.98224,Diu,IN
7,51.14125,11.82975,Naumburg (Saale),DE
7,50.55925,10.38759,Dreißigacker,DE
7,47.7,15.83333,Reichenau an der Rax,AT
7,48.11646,16.19956,Kaltenleutgeben,AT
7,46.91472,7.52439,Allmendingen,CH
7,52.67617,14.15777,Kunersdorf,DE
7,51.05,13.01667,Kriebstein,DE
7,47.49209,11.09576,Garmisch-Partenkirchen,DE
7,46.93857,11.44245,Colle Isarco,IT
7,49.12426,8.59804,Bruchsal,DE
7,46.8083,0.62336,Saint-Sauveur,FR
7,48.62423,9.82736,Geislingen an der Steige,DE
7,48.22737,15.33186,Melk,AT
7,52.94236,9.31811,Kirchlinteln,DE
7,50.80651,11.58516,Kahla,DE
7,14.93152,-23.51254,Praia,CV
7,48.65953,2.30002,Villiers-sur-Orge,FR
7,46.37943,7.62687,Leukerbad,CH
7,49.759,9.50852,Wertheim am Main,DE
7,-34.61315,-58.37723,Buenos Aires,AR
7,-34.90328,-56.18816,Montevideo,UY
7,29.85,31.21667,Saqqara,EG
7,52.10397,9.35623,Hamelin,DE
7,50.91743,14.15494,Bad Schandau,DE
7,47.72947,12.87819,Bad Reichenhall,DE
7,48.22533,12.67665,Altötting,DE
7,48.25,16.33306,Gemeindebezirk Döbling,AT
7,10.48801,-66.87919,Caracas,VE
7,47.24339,7.20607,Saicourt,CH
7,47.40782,9.46498,Trogen,CH
7,46.90075,9.5612,Trimmis,CH
7,47.90219,13.76415,Altmünster,AT
7,46.76667,23.6,Cluj-Napoca,RO
7,50.09019,8.4493,Hofheim am Taunus,DE
7,46.69833,14.00917,Steindorf am Ossiacher See,AT
7,47.75205,7.32866,Mulhouse,FR
7,37.87159,-122.27275,Berkeley,US
7,51.45657,7.01228,Essen,DE
7,51.07282,13.02004,Waldheim,DE
7,46.00278,14.03056,Idrija,SI
7,53.60407,8.30635,Langwarden,DE
7,51.43333,11.56667,Farnstädt,DE
7,40.20564,-8.41955,Coimbra,PT
7,51.491,0.0648,Woolwich,GB
7,51.64071,12.8794,Dommitzsch,DE
7,53.36745,7.20778,Emden,DE
7,44.91417,13.76222,Brijuni,HR
7,52.73494,10.2354,Eschede,DE
7,48.11667,9.95,Freyberg,DE
6,48.21126,16.34706,Gemeindebezirk Josefstadt,AT
6,47.94711,13.59541,Kammer,AT
6,38.11572,13.36143,Palermo,IT
6,48.19198,16.36714,Gemeindebezirk Wieden,AT
6,47.21526,7.79607,Langenthal,CH
6,45.38876,8.66124,Garbagna Novarese,IT
6,51.57558,8.10619,Soest,DE
6,50.36463,8.73859,Bad Nauheim,DE
6,44.11578,15.22514,Zadar,HR
6,51.83948,10.79082,Wernigerode,DE
6,47.80485,16.23196,Wiener Neustadt,AT
6,49.98081,36.25272,Kharkiv,UA
6,50.75427,10.34346,Herrenbreitungen,DE
6,51.1238,11.56045,Eckartsberga,DE
6,52.34992,4.62301,Heemstede,NL
6,50.89982,11.28245,Bad Berka,DE
6,52.34167,5.62083,Harderwijk,NL
6,52.71653,5.27615,Gemeente Enkhuizen,NL
6,42.88052,-8.54569,Santiago de Compostela,ES
6,50.65778,12.19918,Greiz,DE
6,52.5175,13.3529,Bellevue Palace,DE
6,51.30785,12.3761,Connewitz,DE
6,46.64944,23.81836,Cluj,RO
6,50.51076,10.75658,Schleusingen,DE
6,51.67617,10.09931,Katlenburg,DE
6,52.42713,14.9299,Grabno,PL
6,48.06965,15.04801,Steinakirchen am Forst,AT
6,48.49144,9.20427,Reutlingen,DE
6,46.32063,9.39816,Chiavenna,IT
6,50.4669,4.86746,Namur,BE
6,46.66812,11.16127,Merano,IT
6,46.75112,7.57218,Thierachern,CH
6,49.03685,8.70745,Bretten,DE
6,45.16031,10.79784,Mantova,IT
6,52.00993,10.13197,Bockenem,DE
6,52.11304,11.63311,Kloster Berge,DE
6,47.55776,8.89893,Frauenfeld,CH
6,48.7241,11.1785,Neuburg a.d.Donau,DE
6,45.38333,12.35,Lido,IT
6,48.19522,16.35032,Gemeindebezirk Mariahilf,AT
6,6.93548,79.84868,Colombo,LK
6,51.72892,12.45651,Gräfenhainichen,DE
6,51.23256,11.25781,Beichlingen,DE
6,50.43488,16.66145,Kłodzko,PL
6,52.11457,8.67343,Herford,DE
6,52.38819,-2.25,Kidderminster,GB
6,52.96572,10.56111,Uelzen,DE
6,50.87959,4.70093,Leuven,BE
6,53.5672,8.59021,Lehe,DE
6,63.43049,10.39506,Trondheim,NO
6,54.30911,13.0818,Stralsund,DE
6,51.25,13.88333,Laußnitz,DE
6,29.95465,-90.07507,New Orleans,US
6,47.28779,7.94586,Zofingen,CH
6,50.77603,6.08723,Aachen,DE
6,58.97005,5.73332,Stavanger,NO
6,48.62559,9.34241,Nürtingen,DE
6,49.39791,4.7012,Vouziers,FR
6,37.2376,-5.10311,Osuna,ES
6,46.34968,48.04076,Astrakhan,RU
6,50.37628,8.72764,Bad Nauheim,DE
6,53.06278,10.23497,Wulfsode,DE
6,51.94194,1.28437,Harwich,GB
6,38.16922,-6.6537,Fregenal de la Sierra,ES
6,48.34042,7.86886,Lahr,DE
6,48.88353,12.57966,Straubing,DE
6,49.73973,10.15072,Kitzingen,DE
6,51.63533,11.90106,Löbejün,DE
6,51.1161,7.39865,Wipperfürth,DE
6,52.07388,12.68947,Niemegk,DE
6,48.86415,2.44322,Montreuil,FR
6,47.30998,8.11371,Unterkulm,CH
6,51.50949,-0.59541,Slough,GB
6,50.76667,11.63333,Hummelshain,DE
6,39.46975,-0.37739,Valencia,ES
6,48.99958,8.80337,Maulbronn,DE
6,51.43333,12.68333,Thallwitz,DE
6,51.67668,8.3411,Lippstadt,DE
6,41.85003,-87.65005,Chicago,US
6,47.6667,8.9,Öhningen,DE
6,59.09773,9.05867,Drangedal,NO
6,49.35521,11.09885,Kornburg,DE
6,47.7531,7.16577,Schweighouse-Thann,FR
6,46.2937,7.88149,Visp,CH
6,50.85332,4.35144,Brussels Capital,BE
5,46.79942,11.93429,Bruneck,IT
5,49.71754,11.05877,Forchheim,DE
5,51.13181,9.27557,Fritzlar,DE
5,49.41794,2.82606,Compiègne,FR
5,42.51954,-70.89672,Salem,US
5,50.94217,11.75635,Bürgel,DE
5,48.84598,2.20289,Saint-Cloud,FR
5,47.63009,43.14068,Kotelnikowo,RU
5,51.25287,12.7252,Hohnstädt,DE
5,46.25858,6.11063,Ferney-Voltaire,FR
5,48.91675,8.50591,Langensteinbach,DE
5,51.80649,10.91264,Michaelstein,DE
5,48.81381,2.235,Meudon,FR
5,51.2755,12.36906,Markkleeberg,DE
5,49.49367,10.65265,Markt Erlbach,DE
5,53.11125,9.41082,Rotenburg,DE
5,54.0149,19.8088,Kwitajny,PL
5,49.4938,0.10767,Le Havre,FR
5,50.46627,17.17348,Otmuchów,PL
5,45.48459,6.53146,Moûtiers,FR
5,51.93814,13.88826,Lubin,DE
5,48.81557,7.79051,Haguenau,FR
5,62.89379,7.67714,Gjemnes,NO
5,54.26667,9.85,Emkendorf,DE
5,45.88576,10.84118,Riva del Garda,IT
5,53.59021,13.08529,Mölln,DE
5,50.81644,12.39045,Crimmitschau,DE
5,51.05942,14.97093,Radomierzyce,PL
5,51.03395,11.2795,Ettersburg,DE
5,50.51111,11.36843,Lauenstein,DE
5,60.42362,4.96662,Landro,NO
5,45.77969,3.08682,Clermont-Ferrand,FR
5,51.50047,11.96067,Giebichenstein,DE
5,52.73679,15.22878,Gorzów Wielkopolski,PL
5,38.41273,27.13838,Izmir,TR
5,47.76111,11.5589,Bad Tölz,DE
5,49.3856,11.3573,Altdorf bei Nurnberg,DE
5,49.30028,9.65303,Ingelfingen,DE
5,53.46057,9.98388,Harburg,DE
5,51.42763,9.48017,Immenhausen,DE
5,52.83088,12.07552,Havelberg,DE
5,52.21951,21.03034,Ujazdowski - Zamek,PL
5,50.68594,7.64176,Altenkirchen,DE
5,49.8414,7.86713,Bad Kreuznach,DE
5,50.7401,14.59152,Sloup v Čechách,CZ
5,47.82094,9.3128,Heiligenberg,DE
5,59.83333,10.43721,Asker,NO
5,55.7068,21.13912,Klaipėda,LT
5,44.79935,10.32618,Parma,IT
5,50.42553,10.73184,Hildburghausen,DE
5,50.32925,7.6107,Horchheim,DE
5,10.39972,-75.51444,Cartagena,CO
5,49.32637,7.33867,Homburg,DE
5,49.22971,9.15648,Bad Wimpfen,DE
5,44.84044,-0.5805,Bordeaux,FR
5,46.40934,11.57515,Karersee,IT
5,50.24636,10.20187,Münnerstadt,DE
5,48.89643,2.0904,Saint-Germain-en-Laye,FR
5,52.5252,11.39523,Gardelegen,DE
5,48.82209,2.41217,Charenton-le-Pont,FR
5,47.23127,11.41018,Igls,AT
5,51.09493,11.99348,Bonau,DE
5,51.27001,12.30183,Knauthain,DE
5,50.02684,11.68829,Goldmühl,DE
5,51.62355,12.32395,Bitterfeld-Wolfen,DE
5,52.60701,12.87374,Nauen,DE
5,49.78973,9.92084,Fortress Marienberg,DE
5,54.51188,9.54082,Gottorf,DE
5,46.16852,9.87134,Sondrio,IT
5,61.07394,4.83876,Solund,NO
5,48.68075,5.89115,Toul,FR
5,51.09217,10.72927,Gräfentonna,DE
5,50.35909,3.52506,Valenciennes,FR
5,46.22671,10.82582,Madonna di Campiglio,IT
5,43.08858,-2.31408,Zumarraga,ES
5,49.5217,5.76192,Longwy,FR
5,52.12263,9.73595,Elze,DE
5,47.18333,14.75,Zeltweg,AT
5,52.90435,10.57494,Wrestedt,DE
5,47.76327,15.69771,Nasswald,AT
5,50.33029,8.76206,"Friedberg (Hessen), Kreisstadt",DE
5,48.0529,14.12919,Kremsmünster,AT
5,47.44637,12.39215,Kitzbühel,AT
5,48.1667,12.1833,"Haag i.OB, Markt",DE
5,48.07579,14.46131,Haidershofen,AT
5,47.50311,9.7471,Bregenz,AT
5,48.03832,14.20773,Bad Hall,AT
5,50.6759,9.55925,Schlitz,DE
5,53.21917,6.56667,Groningen,NL
5,50.54553,8.505,Wetzlar,DE
5,48.75071,8.5504,Bad Wildbad,DE
5,53.19749,8.91764,Westerwede,DE
5,51.8,9.68333,Dassel,DE
5,47.7123,11.7582,Tegernsee,DE
5,50.61028,10.70722,Kreisfreie Stadt Suhl,DE
5,51.69223,13.6473,Sonnewalde,DE
5,52.37115,10.13128,Sievershausen,DE
5,47.18333,11.41667,Schönberg im Stubaital,AT
5,42.69751,23.32415,Sofia,BG
5,50.57866,11.81024,Schleiz,DE
5,53.60153,22.57391,Ełk,PL
5,16.80528,96.15611,Yangon,MM
5,50.7364,11.74619,Neustadt an der Orla,DE
5,22.27832,114.17469,Hong Kong,HK
5,35.6895,139.69171,Tokyo,JP
5,46.61901,14.03129,Velden am Wörthersee,AT
5,56.03606,12.6136,Elsinore,DK
5,37.98376,23.72784,Athens,GR
5,55.79629,-4.86337,Largs,GB
5,54.07676,21.37527,Kętrzyn,PL
5,49.98746,11.37668,Sendemast Thurnau,DE
5,46.95799,7.10707,Nant,CH
5,47.44856,9.04902,Rickenbach bei Wil,CH
5,46.73148,7.66903,Oberhofen,CH
5,46.51127,6.49854,Morges,CH
5,41.67719,26.55597,Edirne,TR
5,47.47333,8.30592,Baden,CH
5,46.77793,9.67621,Arosa,CH
5,41.04144,-8.64914,Praia da Granja,PT
5,47.73621,11.85936,Schliersee,DE
5,51.21006,16.1619,Legnica,PL
5,43.84823,10.50705,Lucca,IT
4,49.40735,8.84342,Neckarsteinach,DE
4,50.58689,13.07263,Mildenau,DE
4,50.85952,11.24648,Tannroda,DE
4,49.10245,8.00092,Bad Bergzaben,DE
4,51.64205,15.13727,Żary,PL
4,50.18952,11.78823,Münchberg,DE
4,47.84921,12.81919,Teisendorf,DE
4,52.18877,11.04624,Harbke,DE
4,14.6042,120.9822,Manila,PH
4,51.67274,15.98339,Żukowice,PL
4,51.35609,11.09977,Bad Frankenhausen,DE
4,49.4942,10.7897,Langenzenn,DE
4,49.91099,15.38972,Čáslav,CZ
4,49.70452,9.26725,Miltenberg,DE
4,48.53695,9.2833,Metzingen,DE
4,52.3407,9.36717,Bad Nenndorf,DE
4,41.38242,-8.24887,Vizela,PT
4,47.43608,9.55585,Altenstein,CH
4,46.31407,4.82823,Mâcon,FR
4,5.45303,-75.65072,Supía,CO
4,48.9535,2.31514,Épinay-sur-Seine,FR
4,34.01949,-118.49138,Santa Monica,US
4,51.55051,14.7124,Bad Muskau,DE
4,50.3162,10.22476,Bad Neuhaus an der Saale,DE
4,53.9377,21.54642,Ryn,PL
4,56.1706,14.86188,Karlshamn,SE
4,48.22387,16.35641,Gemeindebezirk Alsergrund,AT
4,50.1053,11.44255,Kulmbach,DE
4,51.61759,15.31486,Żagań,PL
4,41.91886,8.73812,Ajaccio,FR
4,52.45606,13.332,Steglitz,DE
4,47.0942,7.15699,Twann,CH
4,51.61032,13.55174,Doberlug,DE
4,46.8289,12.76903,Lienz,AT
4,50.52463,11.30678,Gräfenthal,DE
4,52.6069,11.85867,Stendal,DE
4,-33.93462,18.86676,Stellenbosch,ZA
4,48.08078,7.35584,Colmar,FR
4,47.19255,5.38726,Auxonne,FR
4,43.93064,10.92365,Pistoia,IT
4,49.06942,10.31985,Dinkelsbühl,DE
4,50.22002,10.99086,Niederfüllbach,DE
4,62.27594,10.78241,Tynset,NO
4,46.66554,6.58763,Goumoens-le-Jux,CH
4,51.25858,9.7845,Großalmerode,DE
4,52.54463,11.97647,Tangermünde,DE
4,-23.96306,-46.39194,São Vicente,BR
4,47.36121,9.68694,Hohenems,AT
4,-22.90642,-43.18223,Rio de Janeiro,BR
4,49.6025,8.51639,Neuschloß,DE
4,43.32472,21.90333,Niš,RS
4,51.17706,9.36748,Gudensberg,DE
4,29.87637,31.21251,Serapeum,EG
4,50.77141,16.28432,Wałbrzych,PL
4,40.03108,-3.60246,Aranjuez,ES
4,46.72077,9.4485,Fürstenau,CH
4,51.0386,8.41661,Bad Berleburg,DE
4,49.74747,13.37759,Pilsen,CZ
4,49.66541,10.14811,Marktbreit,DE
4,47.7928,18.74148,Esztergom,HU
4,55.70584,13.19321,Lund,SE
4,48.41215,9.78427,Blaubeuren Abbey,DE
4,46.47455,7.13155,Chateau-d'Oex,CH
4,45.62396,10.56682,Gardone Riviera,IT
4,54.56861,22.44611,Yasnaya Polyana,RU
4,46.58624,6.60587,Cheseaux-sur-Lausanne,CH
4,46.97965,9.64639,Grüsch,CH
4,50.55243,9.87456,Kleinsassen,DE
4,54.58655,13.10559,Kloster,DE
4,54.32824,48.38657,Ulyanovsk,RU
4,51.18745,11.24488,Kölleda,DE
4,51.26451,13.9054,Königsbrück,DE
4,40.73793,13.94862,Ischia,IT
4,50.91911,14.05581,Königstein Fortress,DE
4,39.42336,-93.13048,Brunswick,US
4,52.05818,11.95203,Leitzkau,DE
4,46.18915,-1.15387,Lagord,FR
4,41.65518,-4.72372,Valladolid,ES
4,48.08284,16.25874,Vorderbrühl,AT
4,53.55698,9.8059,Blankenese,DE
4,51.79025,10.95509,Blankenburg,DE
4,52.94212,12.39704,Kyritz,DE
4,51.18459,6.81249,Düsseldorf-Wersten,DE
4,51.76507,10.97276,Wienrode,DE
4,46.76638,6.56472,Mathod,CH
4,51.30777,13.29168,Riesa,DE
4,50.10068,11.45032,Kulmbach,DE
4,42.83333,12.83333,Italy,IT
4,46.78464,7.49988,Burgistein,CH
4,52.02786,8.89901,Lemgo,DE
4,50.37418,11.77992,Berg,DE
4,51.8,10.03333,Kalefeld,DE
4,50.85168,3.60891,Oudenaarde,BE
4,51.13008,2.75135,Nieuwpoort,BE
4,50.41155,4.16469,Binche,BE
4,47.85,9.66667,Baindt,DE
4,48.37119,10.30706,Ichenhausen,DE
4,50.87602,10.97028,Ichtershausen,DE
4,48.28776,8.81288,Geislingen,DE
4,43.74359,44.65177,Mozdok,RU
4,48.89389,2.28864,Levallois-Perret,FR
4,48.70519,18.91834,Kremnica,SK
4,50.3607,11.90455,Zedtwitz,DE
4,49.16812,12.63762,Loifling,DE
4,53.21667,8.93333,Worpswede,DE
4,53.89314,11.45286,Wismar,DE
4,53.48462,10.22904,Bergedorf,DE
4,52.52143,7.31845,Lingen,DE
4,53.69772,12.68065,Basedow,DE
4,49.04328,10.59906,Wassertrüdingen,DE
4,50.68449,13.85815,Krupka,CZ
4,52.4333,13.30762,Lichterfelde,DE
4,49.17399,10.03494,Wollmershausen,DE
4,47.06592,7.09717,La Neuveville,CH
4,47.47318,8.67569,Brütten,CH
4,45.62499,10.56527,Gardone Riviera,IT
4,50.6607,14.03227,Ústí nad Labem,CZ
4,49.9789,7.92442,Rüdesheim am Rhein,DE
4,49.4,10.58333,Rügland,DE
4,52.28726,8.92433,Minden,DE
4,48.62565,9.34203,Nürtingen,DE
4,52.79934,15.18602,Mironice,PL
4,43.11639,-0.8625,Tardets-Sorholus,FR
4,53.55,9.91667,Ottensen,DE
4,53.41058,-2.97794,Liverpool,GB
4,47.86577,15.35967,Annaberg,AT
4,52.65915,10.12897,Garßen,DE
4,51.66077,12.92353,Prettin,DE
4,51.51312,10.25951,Duderstadt,DE
4,40.62678,14.37771,Sorrento,IT
4,51.04247,12.0259,Droyßig,DE
